unit_key,faction_key,army_corps_name,unit_name,is_tow_variant,encoded_staff_rank,command_stars,command_star_icon_path,command_star_strip_path,command_star_layout,base_mp_cost,unit_cap,recommended_placement,placement_basis,permission_table,permission_source_line,land_unit_table,land_unit_source_lines,rating_table,rating_source_lines,localisation_source,original_pack,original_internal_icon_path,original_extracted_path,copied_icon_path,original_sha256,existing_asset_sha256,matches_existing_asset,copy_status
ntw3_gen_staff_119_5_0155,ntw3_ac_a11_x5_119,10. Ney / III.C,Michel Ney 'le Lion rouge',false,5,5,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_5.png,vertical_left,605,1,ntw3_ac_a11_x5_119 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9110,db/units_tables/ntw3_land_units,11323,db/mp_general_command_ratings_tables/mp_general_command_ratings,3262,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_119_5_0155_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_119_5_0155_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a11_x5_119/francec_gen_staff_119_5_0155_icon.tga,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754,true,copied_from_original_cards94
ntw3_gen_staff_120_3_0156,ntw3_ac_a11_x5_120,10. Eugène / IV.C,Eugène de Beauharnais,false,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,296,1,ntw3_ac_a11_x5_120 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9112,db/units_tables/ntw3_land_units,11329,db/mp_general_command_ratings_tables/mp_general_command_ratings,3268,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_120_3_0156_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_120_3_0156_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a11_x5_120/france_gen_staff_120_3_0156_icon.tga,fb462170190095e9e220d2cbfec1ddd812218e81faaa06e0890bd1121ce09658,fb462170190095e9e220d2cbfec1ddd812218e81faaa06e0890bd1121ce09658,true,copied_from_original_cards94
ntw3_gen_staff_121_4_0157,ntw3_ac_a11_x5_121,9. Poniatowski / V.C,Józef Poniatowski,false,4,4,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_4.png,vertical_left,492,1,ntw3_ac_a11_x5_121 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9114,db/units_tables/ntw3_land_units,11331,db/mp_general_command_ratings_tables/mp_general_command_ratings,3270,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/franc_gen_staff_121_4_0157_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/franc_gen_staff_121_4_0157_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a11_x5_121/franc_gen_staff_121_4_0157_icon.tga,18f872ff01af4add978f6407636b3668c37c017599d337704599164185482323,18f872ff01af4add978f6407636b3668c37c017599d337704599164185482323,true,copied_from_original_cards94
ntw3_gen_staff_122_3_0158,ntw3_ac_a11_x5_122,6. Gouvion Saint-Cyr / VI.C,Laurent de Gouvion-Saint-Cyr 'l'Homme de glace',false,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,494,1,ntw3_ac_a11_x5_122 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9116,db/units_tables/ntw3_land_units,11337,db/mp_general_command_ratings_tables/mp_general_command_ratings,3276,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_122_3_0158_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_122_3_0158_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a11_x5_122/francec_gen_staff_122_3_0158_icon.tga,2970fcde299d9fe5019021a02d11456b3f7ec57de179ca821441c6b624b72b2a,2970fcde299d9fe5019021a02d11456b3f7ec57de179ca821441c6b624b72b2a,true,copied_from_original_cards94
ntw3_gen_staff_123_1_0159,ntw3_ac_a11_x5_123,7. Reynier / VII.C,Jean-Louis-Ébénézer Reynier,false,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,92,1,ntw3_ac_a11_x5_123 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9118,db/units_tables/ntw3_land_units,11339;11340,db/mp_general_command_ratings_tables/mp_general_command_ratings,3278;3279,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_123_1_0159_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_123_1_0159_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a11_x5_123/france_gen_staff_123_1_0159_icon.tga,038385f3e2f738b74c08a9d49a0a98d8222830009c7eedeaddfa1b37a6702b36,038385f3e2f738b74c08a9d49a0a98d8222830009c7eedeaddfa1b37a6702b36,true,copied_from_original_cards94
ntw3_gen_staff_124_1_0160,ntw3_ac_a11_x5_124,7. Junot / VIII.C,Jean-Andoche Junot 'le Général Tempête',false,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,92,1,ntw3_ac_a11_x5_124 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9122,db/units_tables/ntw3_land_units,11347;11348,db/mp_general_command_ratings_tables/mp_general_command_ratings,3282;3283,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_124_1_0160_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_124_1_0160_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a11_x5_124/francec_gen_staff_124_1_0160_icon.tga,7fbe75574ce61e1dc6109aa6fd3df029be055ffc5d443f8aebc73abdce8fd720,7fbe75574ce61e1dc6109aa6fd3df029be055ffc5d443f8aebc73abdce8fd720,true,copied_from_original_cards94
ntw3_gen_staff_124_0_0618,ntw3_ac_a11_x5_124,7. Junot / VIII.C,Jérôme Bonaparte,false,0,,,,,1,1,ntw3_ac_a11_x5_124 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9120,db/units_tables/ntw3_land_units,11343;11344,db/mp_general_command_ratings_tables/mp_general_command_ratings,,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_124_0_0618_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_124_0_0618_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a11_x5_124/france_gen_staff_124_0_0618_icon.tga,53af1426688790403c6919da194a0c33d9c1801c6b71b540ca22178c2f4562bb,53af1426688790403c6919da194a0c33d9c1801c6b71b540ca22178c2f4562bb,true,copied_from_original_cards94
ntw3_gen_staff_130_1_0619,ntw3_ac_a11_x5_130,7. Garde impériale,François-Joseph Lefebvre,false,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,83,1,ntw3_ac_a11_x5_130 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9132,db/units_tables/ntw3_land_units,11369,db/mp_general_command_ratings_tables/mp_general_command_ratings,3302,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_130_1_0619_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_130_1_0619_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a11_x5_130/france_gen_staff_130_1_0619_icon.tga,6ebe7a65587aa2f1dfcc7ae6fa0da2be9e0f6165ebf7957c161d5d60758a1028,6ebe7a65587aa2f1dfcc7ae6fa0da2be9e0f6165ebf7957c161d5d60758a1028,true,copied_from_original_cards94
ntw3_gen_staff_130_2_0168,ntw3_ac_a11_x5_130,7. Garde impériale,Jean-Baptiste Bessières [C2],false,2,2,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_2.png,vertical_left,217,1,ntw3_ac_a11_x5_130 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9134,db/units_tables/ntw3_land_units,11373,db/mp_general_command_ratings_tables/mp_general_command_ratings,3306,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/franced_gen_staff_130_2_0168_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/franced_gen_staff_130_2_0168_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a11_x5_130/franced_gen_staff_130_2_0168_icon.tga,2fb13276e3fc2fe91bf1c22f0e4c918e291a86751ba2d921d565d457acd35616,2fb13276e3fc2fe91bf1c22f0e4c918e291a86751ba2d921d565d457acd35616,true,copied_from_original_cards94
ntw3_gen_staff_130_6_0169,ntw3_ac_a11_x5_130,7. Garde impériale,Napoléon Bonaparte,false,6,6,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_6.png,vertical_left,1007,1,ntw3_ac_a11_x5_130 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9138,db/units_tables/ntw3_land_units,11379,db/mp_general_command_ratings_tables/mp_general_command_ratings,3312,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_130_6_0169_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_130_6_0169_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a11_x5_130/francec_gen_staff_130_6_0169_icon.tga,92fbcd7235444d8a01e8943cb7a65f1b865602e129811e940a23f53534689766,92fbcd7235444d8a01e8943cb7a65f1b865602e129811e940a23f53534689766,true,copied_from_original_cards94
ntw3_gen_staff_130_3_0167,ntw3_ac_a11_x5_130,7. Garde impériale,Édouard Mortier,false,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,382,1,ntw3_ac_a11_x5_130 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9136,db/units_tables/ntw3_land_units,11375,db/mp_general_command_ratings_tables/mp_general_command_ratings,3308,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_130_3_0167_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_130_3_0167_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a11_x5_130/france_gen_staff_130_3_0167_icon.tga,a922d15c06d00c40fa46b3ca57d1ee81500e749c2c61d9807be53fe2e8cbd99e,a922d15c06d00c40fa46b3ca57d1ee81500e749c2c61d9807be53fe2e8cbd99e,true,copied_from_original_cards94
ntw3_gen_staff_118_0_0154,ntw3_ac_a11_x6_118,11. Oudinot / II.C,Nicolas Oudinot 'le Bayard moderne',false,0,,,,,1,1,ntw3_ac_a11_x6_118 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9108,db/units_tables/ntw3_land_units,11319,db/mp_general_command_ratings_tables/mp_general_command_ratings,,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_118_0_0154_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_118_0_0154_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a11_x6_118/francec_gen_staff_118_0_0154_icon.tga,69c4dbd74f8f46881a694aeaed9b749a43b72320a579cfdb23be898708152ff9,69c4dbd74f8f46881a694aeaed9b749a43b72320a579cfdb23be898708152ff9,true,copied_from_original_cards94
ntw3_gen_staff_125_3_0161,ntw3_ac_a11_x6_125,8. Victor / IX.C,Claude-Victor Perrin 'Belle-Lune',false,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,370,1,ntw3_ac_a11_x6_125 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9124,db/units_tables/ntw3_land_units,11351;11352,db/mp_general_command_ratings_tables/mp_general_command_ratings,3286;3287,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_125_3_0161_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_125_3_0161_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a11_x6_125/francec_gen_staff_125_3_0161_icon.tga,7faeb5bfefed7890ad692dea6accfceb54af1d980783f86779351f66166c643c,7faeb5bfefed7890ad692dea6accfceb54af1d980783f86779351f66166c643c,true,copied_from_original_cards94
ntw3_gen_staff_126_2_0162,ntw3_ac_a11_x7_126,5. Macdonald / X.C,Jacques MacDonald,false,2,2,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_2.png,vertical_left,337,1,ntw3_ac_a11_x7_126 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9126,db/units_tables/ntw3_land_units,11355,db/mp_general_command_ratings_tables/mp_general_command_ratings,3290,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_126_2_0162_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_126_2_0162_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a11_x7_126/france_gen_staff_126_2_0162_icon.tga,58f491b3675ef97791b55b28ed12c1f56d2de2b26829f68c30b859d2ecdce465,58f491b3675ef97791b55b28ed12c1f56d2de2b26829f68c30b859d2ecdce465,true,copied_from_original_cards94
ntw3_gen_staff_127_0_0164,ntw3_ac_a11_x7_127,6. Augereau / XI.C,Pierre Augereau 'Fier brigand',false,0,,,,,1,1,ntw3_ac_a11_x7_127 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9128,db/units_tables/ntw3_land_units,11359,db/mp_general_command_ratings_tables/mp_general_command_ratings,,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_rep_ita_gen_staff_127_0_0164_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_rep_ita_gen_staff_127_0_0164_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a11_x7_127/french_rep_ita_gen_staff_127_0_0164_icon.tga,b961382b7567bb977b0fb1774a4fd5b025fd20ce6f0ea1aa8d7a217fee2f6b07,b961382b7567bb977b0fb1774a4fd5b025fd20ce6f0ea1aa8d7a217fee2f6b07,true,copied_from_original_cards94
ntw3_gen_staff_128_4_0165,ntw3_ac_a11_x7_128,8. Schwarzenberg / XII.C,Karl Philipp zu Schwarzenberg,false,4,4,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_4.png,vertical_left,554,1,ntw3_ac_a11_x7_128 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9130,db/units_tables/ntw3_land_units,11363;11364,db/mp_general_command_ratings_tables/mp_general_command_ratings,3296;3297,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/austria_gen_staff_128_4_0165_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/austria_gen_staff_128_4_0165_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a11_x7_128/austria_gen_staff_128_4_0165_icon.tga,86965e854dff49cf27dedc7db387c6180cb479ee22c1c9d09190d528bbbcf9c2,86965e854dff49cf27dedc7db387c6180cb479ee22c1c9d09190d528bbbcf9c2,true,copied_from_original_cards94
ntw3_gen_staff_137_4_0518,ntw3_ac_a12_r6_137,7. Pajol / I.RC,Pierre-Claude Pajol [C4],false,4,4,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_4.png,vertical_left,633,1,ntw3_ac_a12_r6_137 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9156,db/units_tables/ntw3_land_units,11401,db/mp_general_command_ratings_tables/mp_general_command_ratings,3334,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francev_gen_staff_137_4_0518_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francev_gen_staff_137_4_0518_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a12_r6_137/francev_gen_staff_137_4_0518_icon.tga,c115a7d3cb21b724c0c30930ddcf8b2e703d3b35fc17f802a1209909e7cd1441,c115a7d3cb21b724c0c30930ddcf8b2e703d3b35fc17f802a1209909e7cd1441,true,copied_from_original_cards94
ntw3_gen_staff_137_2_0177,ntw3_ac_a12_r6_137,7. Pajol / I.RC,Rémy Exelmans,false,2,2,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_2.png,vertical_left,240,1,ntw3_ac_a12_r6_137 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9154,db/units_tables/ntw3_land_units,11399,db/mp_general_command_ratings_tables/mp_general_command_ratings,3332,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_137_2_0177_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_137_2_0177_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a12_r6_137/france_gen_staff_137_2_0177_icon.tga,360afd2d2bc6b4f600decd7e3c72e51ff1b8e9f76301a8d42cfd498cd02961d9,360afd2d2bc6b4f600decd7e3c72e51ff1b8e9f76301a8d42cfd498cd02961d9,true,copied_from_original_cards94
ntw3_gen_staff_138_1_0178,ntw3_ac_a12_r6_138,8. Kellermann / III.RC,François-Étienne Kellermann 'le Commissaire général' [C3],false,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,80,1,ntw3_ac_a12_r6_138 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9158,db/units_tables/ntw3_land_units,11403,db/mp_general_command_ratings_tables/mp_general_command_ratings,3336,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_138_1_0178_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_138_1_0178_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a12_r6_138/france_gen_staff_138_1_0178_icon.tga,c3a98a3fd629007c5e231a989e7aa27fae69ee79bc0af69055986d322de458a0,c3a98a3fd629007c5e231a989e7aa27fae69ee79bc0af69055986d322de458a0,true,copied_from_original_cards94
ntw3_gen_staff_138_4_0179,ntw3_ac_a12_r6_138,8. Kellermann / III.RC,Michel Ney 'le Lion rouge' [C4],false,4,4,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_4.png,vertical_left,554,1,ntw3_ac_a12_r6_138 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9160,db/units_tables/ntw3_land_units,11405,db/mp_general_command_ratings_tables/mp_general_command_ratings,3338,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/francec_gen_staff_138_4_0179_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/francec_gen_staff_138_4_0179_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a12_r6_138/francec_gen_staff_138_4_0179_icon.tga,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754,true,copied_from_original_cards94
ntw3_gen_staff_132_3_0171,ntw3_ac_a12_x6_132,8. d'Erlon / I.C,Jean-Baptiste Drouet d'Erlon,false,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,370,1,ntw3_ac_a12_x6_132 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9142,db/units_tables/ntw3_land_units,11387,db/mp_general_command_ratings_tables/mp_general_command_ratings,3320,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_132_3_0171_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_132_3_0171_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a12_x6_132/france_gen_staff_132_3_0171_icon.tga,2b21eebfb29c1bb227323a0e9921b20b2ec515b0f80358616e918c28ba41d865,2b21eebfb29c1bb227323a0e9921b20b2ec515b0f80358616e918c28ba41d865,true,copied_from_original_cards94
