side,theatre_order,theatre_name,theatre_basis,faction_key,canonical_source_faction_key,corps_order,army_corps_name,display_year,display_rating,theatre_display_order,source_flag_directory,available_source_flag_files,selection_flag_source_file,selection_flag_derivation,selection_flag_donor_source_faction_key,flag_tga_path,flag_png_path,post_selection_flag_source_file,post_selection_flag_tga_path,post_selection_flag_png_path
empire,150,Hundred Days (1815),screenshot,ntw3_ac_a12_x6_136,ntw3_ac_a12_f6_136,136,5. Mouton / VI.C,,5,8,data/ui/flags/f_12a_ac136,flag_132.tga|id_flag_cavalry.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0150_hundred_days_1815/ntw3_ac_a12_x6_136/flag.tga,assets/army_corps_by_theatre/empire/0150_hundred_days_1815/ntw3_ac_a12_x6_136/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0150_hundred_days_1815/ntw3_ac_a12_x6_136/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0150_hundred_days_1815/ntw3_ac_a12_x6_136/post_selection_flag.png
coalition,10,Egypt (1798-1801),screenshot,ntw3_ac_b04_r7_066,ntw3_ac_b04_o7_066,66,11. Mourad / Hashdu,,11,1,data/ui/flags/f_04b_ac066,flag_132.tga|hud_left.tga|hud_right.tga|large.dds|large.tga|mini_flag.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_r7_066/flag.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_r7_066/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_r7_066/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_r7_066/post_selection_flag.png
coalition,10,Egypt (1798-1801),screenshot,ntw3_ac_b04_x6_071,ntw3_ac_b04_u6_071,71,9. Abercromby / EF.E,,9,2,data/ui/flags/f_04b_ac071,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x6_071/flag.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x6_071/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x6_071/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x6_071/post_selection_flag.png
coalition,10,Egypt (1798-1801),screenshot,ntw3_ac_b04_x7_074,ntw3_ac_b04_o7_074,74,9. Youssouf / Fetih,,9,3,data/ui/flags/f_04b_ac074,flag_132.tga|hud_left.tga|hud_right.tga|large.dds|large.tga|portrait_flags.tga|small.tga,large.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_074/flag.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_074/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_074/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_074/post_selection_flag.png
coalition,10,Egypt (1798-1801),screenshot,ntw3_ac_b04_x7_068,ntw3_ac_b04_o7_068,68,8. Da'Woud / Inkishariyati,,8,4,data/ui/flags/f_04b_ac068,hud_left.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_068/flag.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_068/flag.png,,,
coalition,10,Egypt (1798-1801),screenshot,ntw3_ac_b04_x7_069,ntw3_ac_b04_o7_069,69,8. Hacı Moustafa / Akdeniz,,8,5,data/ui/flags/f_04b_ac069,hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_069/flag.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_069/flag.png,,,
coalition,10,Egypt (1798-1801),screenshot,ntw3_ac_b04_x7_070,ntw3_ac_b04_o7_070,70,8. Abū Marak / Yeniçeri,,8,6,data/ui/flags/f_04b_ac070,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|portrait_flags.tga|small.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_070/flag.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_070/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_070/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_070/post_selection_flag.png
coalition,10,Egypt (1798-1801),screenshot,ntw3_ac_b04_x7_072,ntw3_ac_b04_u7_072,72,7. Baird / EF.I,,7,7,data/ui/flags/f_04b_ac072,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_072/flag.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_072/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_072/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_072/post_selection_flag.png
coalition,10,Egypt (1798-1801),screenshot,ntw3_ac_b04_x7_073,ntw3_ac_b04_o7_073,73,7. Abdoullah / Şam,,7,8,data/ui/flags/f_04b_ac073,flag_132.tga|hud_right.tga|large.dds|large.tga|mini_flag.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_073/flag.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_073/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_073/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_073/post_selection_flag.png
coalition,10,Egypt (1798-1801),screenshot,ntw3_ac_b04_x7_067,ntw3_ac_b04_o7_067,67,5. Ibrahim / Ghugha,,5,9,data/ui/flags/f_04b_ac067,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_067/flag.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_067/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_067/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0010_egypt_1798_1801/ntw3_ac_b04_x7_067/post_selection_flag.png
coalition,20,2nd Coalition (1798-1800),screenshot,ntw3_ac_b03_x6_018,ntw3_ac_b03_a6_018,18,10. Melas / Italien.R,,10,1,data/ui/flags/f_03b_ac018,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_018/flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_018/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_018/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_018/post_selection_flag.png
coalition,20,2nd Coalition (1798-1800),screenshot,ntw3_ac_b03_x6_019,ntw3_ac_b03_ag6_019,19,10. Sztáray / Schwaben.R,,10,2,data/ui/flags/f_03b_ac019,hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_019/flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_019/flag.png,,,
coalition,20,2nd Coalition (1798-1800),screenshot,ntw3_ac_b03_x6_020,ntw3_ac_b03_a6_020,20,9. Nauendorf / Schweiz,,9,3,data/ui/flags/f_03b_ac020,flag_132.tga|hud_right.tga|id_flag_infantry.tga|large.tga|portrait_flags.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_020/flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_020/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_020/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_020/post_selection_flag.png
coalition,20,2nd Coalition (1798-1800),screenshot,ntw3_ac_b03_x6_024,ntw3_ac_b03_f6_024,24,9. Souvorov / Italiya,,9,4,data/ui/flags/f_03b_ac024,flag_132.tga|hud_right.tga|id_flag_infantry.tga|large.tga|mini_flag.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_024/flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_024/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_024/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_024/post_selection_flag.png
coalition,20,2nd Coalition (1798-1800),screenshot,ntw3_ac_b03_x7_023,ntw3_ac_b03_ru7_023,23,8. York / Helder,,8,5,data/ui/flags/f_03b_ac023,flag_132.tga|hud_left.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x7_023/flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x7_023/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x7_023/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x7_023/post_selection_flag.png
coalition,20,2nd Coalition (1798-1800),screenshot,ntw3_ac_b03_x6_017,ntw3_ac_b03_a6_017,17,7. Hohenzollern / Italien.L,,7,6,data/ui/flags/f_03b_ac017,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_017/flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_017/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_017/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_017/post_selection_flag.png
coalition,20,2nd Coalition (1798-1800),screenshot,ntw3_ac_b03_x6_025,ntw3_ac_b03_r6_025,25,7. Rimski-Korsakov / Syever,,7,7,data/ui/flags/f_03b_ac025,flag_132.tga|hud_right.tga|id_flag_infantry.tga|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_025/flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_025/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_025/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_025/post_selection_flag.png
coalition,20,2nd Coalition (1798-1800),screenshot,ntw3_ac_b03_x6_021,ntw3_ac_b03_a6_021,21,6. Reuß-Plauen / Schwaben.L,,6,8,data/ui/flags/f_03b_ac021,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_021/flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_021/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_021/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_021/post_selection_flag.png
coalition,20,2nd Coalition (1798-1800),screenshot,ntw3_ac_b03_x6_022,ntw3_ac_b03_u6_022,22,5. Cornwallis / Ireland,,5,9,data/ui/flags/f_03b_ac022,flag_132.tga|hud_left.tga|hud_right.tga|large.dds|large.tga|small.tga,large.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_022/flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_022/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_022/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0020_2nd_coalition_1798_1800/ntw3_ac_b03_x6_022/post_selection_flag.png
coalition,30,Subjugation (1804-1813),screenshot,ntw3_ac_b15_x6_253,ntw3_ac_b15_o6_253,253,11. Kör Yusuf Ziyaüddin / Rum,,11,1,data/ui/flags/f_15b_ac253,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_cavalry.tga|id_flag_infantry.tga|large.dds|portrait_flags.tga|small.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x6_253/flag.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x6_253/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x6_253/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x6_253/post_selection_flag.png
coalition,30,Subjugation (1804-1813),screenshot,ntw3_ac_b15_x6_256,ntw3_ac_b15_o6_256,256,9. Javad Qajar / Azrbadjan,,9,2,data/ui/flags/f_15b_ac256,flag_132.tga|hud_left.tga|hud_right.tga|large.tga|mini_flag.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x6_256/flag.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x6_256/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x6_256/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x6_256/post_selection_flag.png
coalition,30,Subjugation (1804-1813),screenshot,ntw3_ac_b15_x7_252,ntw3_ac_b15_o7_252,252,7. Koca Hüsrev / Batı Kafkasya,,7,3,data/ui/flags/f_15b_ac252,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|id_flag_naval.tga|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x7_252/flag.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x7_252/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x7_252/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x7_252/post_selection_flag.png
coalition,30,Subjugation (1804-1813),screenshot,ntw3_ac_b15_x7_254,ntw3_ac_b15_o7_254,254,7. Laz Aziz / Güney Kafkasya,,7,4,data/ui/flags/f_15b_ac254,flag_132.tga|id_flag_cavalry.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x7_254/flag.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x7_254/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x7_254/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x7_254/post_selection_flag.png
coalition,30,Subjugation (1804-1813),screenshot,ntw3_ac_b15_x6_257,ntw3_ac_b15_o6_257,257,6. Eskandar Mīrzā / Gurjstan,,6,5,data/ui/flags/f_15b_ac257,flag_132.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|portrait_flags.tga|small.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x6_257/flag.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x6_257/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x6_257/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x6_257/post_selection_flag.png
coalition,30,Subjugation (1804-1813),screenshot,ntw3_ac_b15_x7_255,ntw3_ac_b15_o7_255,255,5. Abbas Mīrzā / Khazr,,5,6,data/ui/flags/f_15b_ac255,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x7_255/flag.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x7_255/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x7_255/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0030_subjugation_1804_1813/ntw3_ac_b15_x7_255/post_selection_flag.png
coalition,40,3rd Coalition (1805),screenshot,ntw3_ac_b05_x6_027,ntw3_ac_b05_ar6_027,27,12. Buxhoeveden / Slavkov.L,,12,1,data/ui/flags/f_05b_ac027,hud_left.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x6_027/flag.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x6_027/flag.png,,,
coalition,40,3rd Coalition (1805),screenshot,ntw3_ac_b05_x7_029,ntw3_ac_b05_a7_029,29,10. Bellegarde / Italien.L,,10,2,data/ui/flags/f_05b_ac029,flag_132.tga|hud_left.tga|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_029/flag.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_029/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_029/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_029/post_selection_flag.png
coalition,40,3rd Coalition (1805),screenshot,ntw3_ac_b05_x7_028,ntw3_ac_b05_r7_028,28,9. Konstantin / O.LG,,9,3,data/ui/flags/f_05b_ac028,hud_right.tga|id_flag_infantry.tga|large.tga|portrait_flags.tga|small.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_028/flag.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_028/flag.png,,,
coalition,40,3rd Coalition (1805),screenshot,ntw3_ac_b05_x7_033,ntw3_ac_b05_a7_033,33,9. Reuß-Plauen / Italien.R,,9,4,data/ui/flags/f_05b_ac033,flag_132.tga|hud_left.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_033/flag.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_033/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_033/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_033/post_selection_flag.png
coalition,40,3rd Coalition (1805),screenshot,ntw3_ac_b05_x7_030,ntw3_ac_b05_a7_030,30,8. Mack / Bayern,,8,5,data/ui/flags/f_05b_ac030,flag_132.tga|hud_left.tga|id_flag_infantry.tga|large.tga|portrait_flags.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_030/flag.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_030/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_030/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_030/post_selection_flag.png
coalition,40,3rd Coalition (1805),screenshot,ntw3_ac_b05_x7_026,ntw3_ac_b05_r7_026,26,7. Bagration / Slavkov.P,,7,6,data/ui/flags/f_05b_ac026,flag_132.tga|hud_left.tga|hud_right.tga|large.tga|portrait_flags.tga|small.tga,large.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_026/flag.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_026/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_026/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_026/post_selection_flag.png
coalition,40,3rd Coalition (1805),screenshot,ntw3_ac_b05_x7_031,ntw3_ac_b05_a7_031,31,6. Johann / Tirol,,6,7,data/ui/flags/f_05b_ac031,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_031/flag.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_031/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_031/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_031/post_selection_flag.png
coalition,40,3rd Coalition (1805),screenshot,ntw3_ac_b05_x7_032,ntw3_ac_b05_rsu7_032,32,4. Cathcart / Hanover,,4,8,data/ui/flags/f_05b_ac032,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|portrait_flags.tga|small.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_032/flag.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_032/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_032/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0040_3rd_coalition_1805/ntw3_ac_b05_x7_032/post_selection_flag.png
coalition,50,4th Coalition (1806-1807),screenshot,ntw3_ac_b06_x7_034,ntw3_ac_b06_p7_034,34,13. Braunschweig / AA,,13,1,data/ui/flags/f_06b_ac034,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0050_4th_coalition_1806_1807/ntw3_ac_b06_x7_034/flag.tga,assets/army_corps_by_theatre/coalition/0050_4th_coalition_1806_1807/ntw3_ac_b06_x7_034/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0050_4th_coalition_1806_1807/ntw3_ac_b06_x7_034/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0050_4th_coalition_1806_1807/ntw3_ac_b06_x7_034/post_selection_flag.png
